ID программы;Форма обучения;Проходной балл бюджет;Проходной балл платное;Мест бюджет;Мест платное;Стоимость;Стоимость, за год;Когда;Срок обучения;График занятий
717945;Дистанционная;;;;;38 250 р.;;20 авг;215 дней, 252 ак. ч;-
744297;Очная;;;;;18 000 р.;;19 авг, 20 авг;2 дня, 12 ак. ч;ср, чт.
735670;Очная;;;;;по договоренности;;в любое время;3 месяца, 64 ак. ч;2 раза в неделю по 2 ак.часа или 1 раз в неделю по 4 ак.часа
735670;По Skype;;;;;по договоренности;;в любое время;3 месяца, 64 ак. ч;2 раза в неделю по 2 ак.часа или 1 раз в неделю по 4 ак.часа
735670;Очно и по Skype;;;;;по договоренности;;в любое время;3 месяца, 64 ак. ч;2 раза в неделю по 2 ак.часа или 1 раз в неделю по 4 ак.часа
645261;Очная;;;;;55 000 р.;;17 ноя;3 дня;-
737660;Дистанционная;;;;;5 000 р.;;в любое время;2 недели, 72 ак. ч;-
690714;Дистанционная;;;;;27 900 р.;;по мере набора;6 месяцев, 504 ак. ч;-
446132/1;Очная;-;;-;;;396 710 р.;1 сен;4 года;
707961;Очная;;;;;14 040 р.;;по мере набора;1 месяц;-
676399;Дистанционная;;;;;20 800 р.;;в любое время;3 месяца;любые удобные вам дни
736933;Очная;;;;;5 000 р.;;по мере набора;2 дня;будни, выходные
734012;Дистанционная;;;;;9 900 р.;;в любое время;6 месяцев, 800 ак. ч;-
728624;Очная;;;;;120 000 р.;;по мере набора;7 месяцев;2-3 раза в неделю в будние дни с 18:30 до 21.00
738300;Дистанционная;;;;;17 100 р.;;по мере набора;21 неделя, 256 ак. ч;-
725220;Дистанционная;;;;;2 160 р.;;в любое время;1 день, 1 ак. ч;2 раза в неделю
736576;Онлайн;;;;;8 500 р.;;в любое время;1 месяц;-
711198;Очная;;;;;9 000 р.;;по мере набора;3 месяца;1 раз в неделю в будние: 15.00-17.00 или 16.00-18.00, в выходные: 10.00–12.00 или 15.00–17.00
711198;Дистанционная;;;;;по договоренности;;по мере набора;3 месяца;1 раз в неделю в будние: 15.00-17.00 или 16.00-18.00, в выходные: 10.00–12.00 или 15.00–17.00
616416;Групповое обучение;;;;;6 500 р.;;в любое время;1 месяц, 16 ак. ч;2 раза в неделю в будние дни или в выходные, с 9.00 до 21.30
616416;Групповое обучение;;;;;3 500 р.;;в любое время;1 месяц, 16 ак. ч;2 раза в неделю в будние дни или в выходные, с 9.00 до 21.30
616416;Индивидуальное обучение;;;;;1 800 р.;;в любое время;1 день, 2 ак. ч;В любое удобное для Вас время
616416;Индивидуальное обучение онлайн;;;;;950 р.;;в любое время;1 день, 2 ак. ч;В любое удобное для Вас время
616416;Очно;;;;;6 500 р.;;в любое время;1 месяц, 16 ак. ч;суббота или воскресенье ( с 11.00 до 14.00 или с 14.00 до 17.00)
693113;Очная;;;;;24 900 р.;;по мере набора;6 недель, 240 ак. ч;по будним дням
666894/1;Очная;277;205;75;25;;390 000 р.;1 сен;4 года;
744657;Очная;;;;;12 900 р.;;20 авг, 8 сен;6 дней, 24 ак. ч;по вторникам и четвергам с 18:00 по 21:05
737659;Очная;;;;;15 000 р.;;по мере набора;36 ак. ч;-
737659;Дистанционная;;;;;5 000 р.;;по мере набора;36 ак. ч;-
656086;В группе;;;;;5 000 р., 5 500 р.;;по мере набора;4 месяца, 64 ак. ч;2 раза в неделю по 2 ак. часа или 1 раз в неделю по 4 ак. часа
737638;Очная;;;;;25 000 р.;;24 авг, 25 авг;2 дня, 12 ак. ч;пон,вт.
629656;Очная;;;;;248 000 р.;;сен, авг 2021;11 месяцев, 480 ак. ч;три раза в неделю
629656;Дистанционная;;;;;179 000 р.;;-;11 месяцев, 480 ак. ч;3 раза в неделю
446134/1;Очная;360;;10;;;396 710 р.;1 сен;4 года;
690700;Дистанционная;;;;;27 900 р.;;в любое время;6 месяцев, 504 ак. ч;-
706905;Очная;;;;;28 000 р.;;по мере набора;2 недели, 72 ак. ч;2 раза в неделю (сб, вс), 11.00-18.00
745619;Очная;;;;;4 000 р.;;по мере набора;1 день;будни, выходные
734011;Дистанционная;;;;;9 900 р.;;в любое время;5 месяцев, 620 ак. ч;-
725221;Дистанционная;;;;;2 160 р.;;в любое время;1 день, 1 ак. ч;2 раза в неделю
738244;Дистанционная;;;;;по договоренности;;по мере набора;6 недель, 256 ак. ч;-
719999;Дистанционная;;;;;1 200 р.;;в любое время;3 дня, 24 ак. ч;-
696619;Групповое обучение;;;;;5 500 р.;;в любое время;1 месяц, 16 ак. ч;в будние дни или в выходные, с 9.00 до 21.30
696619;Онлайн обучение в группе;;;;;3 500 р.;;в любое время;1 месяц, 16 ак. ч;в будние дни или в выходные, с 9.00 до 21.30
696619;Индивидуальное обучение;;;;;1 800 р.;;в любое время;1 день, 2 ак. ч;В любое для Вас удобное время
696619;Индивидуальное обучение онлайн;;;;;950 р.;;в любое время;1 день, 2 ак. ч;В любое для Вас удобное время
746031;Онлайн;;;;;5 900 р.;;в любое время;4 недели, 20 ак. ч;-
728741;Дистанционная;;;;;98 000 р.;;в любое время;4 месяца;-
717888;Дистанционная;;;;;7 100 р.;;20 авг;30 дней, 24 ак. ч;-
662307;Очная;;;;;4 650 р.;;по мере набора;1 день, 6 ак. ч;сб или вс с 11.00 до 16.00
737652;Дистанционная;;;;;17 700 р.;;в любое время;2 месяца, 128 ак. ч;2 раза в неделю в будние дни
737872;Дистанционная;;;;;5 000 р.;;в любое время;2 недели, 40 ак. ч;-
656072;Очная;;;;;20 000 р.;;по мере набора;4 месяца, 64 ак. ч;2 раза в неделю по 2 ак. часа или 1 раз в неделю по 4 ак. часа
656072;Очная;;;;;5 000 р., 5 500 р.;;-;1 месяц;2 раза в неделю по 2 ак. часа или 1 раз в неделю по 4 ак. часа
710946;Очная;;;;;8 000 р.;;по мере набора;2 дня;19.00-22.00
710946;Дистанционная;;;;;8 000 р.;;по мере набора;2 дня;19.00-22.00
700137;Очная;;;;;6 000 р.;;по мере набора;2 дня, 16 ак. ч;будни, вечером, выходные
744304;Очная;;;;;32 000 р.;;14 сен, 18 сен;5 дней, 30 ак. ч;пн, вт, ср, чт.,пят.
659579;Очная;;;;;19 900 р.;;по мере набора;3 недели, 132 ак. ч;пн-пт, 10:30–17:30
740220;Дистанционная;;;;;3 500 р.;;по мере набора;1 месяц, 72 ак. ч;-
666896/1;Очная;279;217;30;25;;420 000 р.;1 сен;4 года;
713048;Очно-заочная;;;;;22 400 р.;;по мере набора;5 недель, 210 ак. ч;в будние дни с 9.00 до 15.00
446133/1;Очная;321;;10;;;396 710 р.;1 сен;4 года;
725219;Дистанционная;;;;;2 700 р.;;в любое время;1 день, 1 ак. ч;2 раза в неделю
737477;Дистанционная;;;;;39 000 р.;;в любое время;1 год;-
505848/1;Очная;96;;-;;;по договоренности;-;4 года;
505848/1;Заочная;96;;-;;;по договоренности;-;5 лет;
728659;Дистанционная;;;;;98 000 р.;;в любое время;6 месяцев;-
738306;Дистанционная;;;;;18 000 р.;;по мере набора;8 недель, 256 ак. ч;-
616420;Групповое обучение;;;;;6 500 р.;;в любое время;1 месяц, 16 ак. ч;2 раза в неделю в будние дни или в выходные, с 9.00 до 21.30 (в зависимости от расписания)
616420;Групповое обучение онлайн;;;;;3 500 р.;;в любое время;1 месяц, 16 ак. ч;2 раза в неделю в будние дни или в выходные, с 9.00 до 21.30 (в зависимости от расписания)
616420;Индивидуальное обучение;;;;;1 800 р.;;в любое время;1 день, 2 ак. ч;В любое удобное для Вас время
616420;Индивидуальное обучение онлайн;;;;;950 р.;;в любое время;1 день, 2 ак. ч;В любое удобное для Вас время
616420;Очно;;;;;6 500 р.;;в любое время;1 месяц, 16 ак. ч;суббота или воскресенье ( с 11.00 до 14.00 или с 14.00 до 17.00)
616420;Очно;;;;;6 500 р.;;в любое время;1 месяц, 16 ак. ч;2-3 раза в неделю по будням (с 18.30 до 20.00 или с 20.00 до 21.30)
736592;Онлайн;;;;;5 900 р.;;в любое время;4 недели;-
737656;Дистанционная;;;;;17 700 р.;;в любое время;2 месяца, 128 ак. ч;2 раза в неделю в будние дни
737874;Дистанционная;;;;;10 000 р.;;в любое время;1 месяц, 72 ак. ч;-
723780;Дистанционная;;;;;5 900 р.;;20 авг;14 дней, 16 ак. ч;-
744306;Очная;;;;;35 000 р.;;16 сен, 18 сен;3 дня, 18 ак. ч;ср, чт, пт
656088;Очная;;;;;20 000 р.;;по мере набора;4 месяца, 64 ак. ч;2 раза в неделю по 2 ак. часа или 1 раз в неделю по 4 ак. часа
656088;Очная;;;;;5 000 р., 5 500 р.;;-;1 месяц;2 раза в неделю по 2 ак. часа или 1 раз в неделю по 4 ак. часа
717472;Очная;;;;;12 000 р.;;по мере набора;3 месяца;1 раз в неделю по воскресеньям, по 2 часа
717472;Дистанционная;;;;;12 000 р.;;по мере набора;3 месяца;1 раз в неделю по воскресеньям, по 2 часа
745616;Очная;;;;;4 000 р.;;по мере набора;1 день;будни, выходные
707534;Очная;;;;;4 650 р.;;по мере набора;1 день, 6 ак. ч;с 11.00 до 16.00
659577;Очная;;;;;17 750 р.;;по мере набора;5 недель, 108 ак. ч;сб и вс, 11:00-17:15
690394;Дистанционная;;;;;27 900 р.;;по мере набора;6 месяцев, 504 ак. ч;-
738193;Дистанционная;;;;;8 450 р.;;по мере набора;1 неделя, 36 ак. ч;-
